depth_1;xmin_1;ymin_1;xmax_1;ymax_1;type_1;id_1;depth_2;xmin_2;ymin_2;xmax_2;ymax_2;type_2;id_2;siblings;is_child;is_parent;distance_geom
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;105.373;537.322;168.697;546.322;LTTextBoxHorizontal;0-4-0-6-0;False;False;False;410.678
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;118.158;443.893;335.733;531.396;LTTextBoxHorizontal;0-4-0-5;False;False;False;317.24899999999997
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;104.733;250.98;132.336;259.98;LTTextLineHorizontal;0-4-0-4;False;False;False;124.33599999999998
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;104.733;250.98;132.336;259.98;LTTextBoxHorizontal;0-4-0-4-0;False;False;False;124.33599999999998
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;118.158;223.183;371.157;245.018;LTTextBoxHorizontal;0-4-0-3;False;False;False;96.53899999999999
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;106.831;198.267;175.339;207.267;LTTextLineHorizontal;0-4-0-2;False;False;False;71.62299999999999
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;106.831;198.267;175.339;207.267;LTTextBoxHorizontal;0-4-0-2-0;False;False;False;71.62299999999999
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;118.169;183.341;289.727;192.341;LTTextLineHorizontal;0-4-0-1;False;False;False;56.697
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;118.169;183.341;289.727;192.341;LTTextBoxHorizontal;0-4-0-1-0;False;False;False;56.697
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;361.151;183.341;371.159;192.341;LTTextLineHorizontal;0-4-0-0;False;False;False;56.697
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;361.151;183.341;371.159;192.341;LTTextBoxHorizontal;0-4-0-0-0;False;False;False;56.697
1;119.314;13.258;471.401;126.644;LTCurve;0-8;1;317.728;59.448;525.135;173.961;LTImage;0-3;False;False;False;0.0
1;119.314;13.258;471.401;126.644;LTCurve;0-8;2;317.728;59.448;525.135;173.961;LTFigure;0-3-0;False;False;False;0.0
1;119.314;13.258;471.401;126.644;LTCurve;0-8;1;324.535;68.664;840.567;132.654;LTFigure;0-2;False;False;False;0.0
1;119.314;13.258;471.401;126.644;LTCurve;0-8;1;402.712;355.276;571.432;485.836;LTRect;0-1;False;False;False;228.632
1;119.314;13.258;471.401;126.644;LTCurve;0-8;2;409.016;361.635;565.063;479.613;LTRect;0-1-0;False;False;False;234.99099999999999
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;419.788;463.349;493.906;474.349;LTTextLineHorizontal;0-1-0-8;False;False;False;336.705
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;419.788;463.349;493.906;474.349;LTTextBoxHorizontal;0-1-0-8-0;False;False;False;336.705
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;419.635;443.44;502.214;453.44;LTTextLineHorizontal;0-1-0-7;False;False;False;316.796
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;419.635;443.44;502.214;453.44;LTTextBoxHorizontal;0-1-0-7-0;False;False;False;316.796
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;413.268;421.935;473.583;437.438;LTTextBoxHorizontal;0-1-0-6;False;False;False;295.291
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;413.268;398.633;464.133;414.135;LTTextBoxHorizontal;0-1-0-5;False;False;False;271.989
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;496.75;425.933;533.793;433.433;LTTextLineHorizontal;0-1-0-4;False;False;False;300.3605788414984
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;496.75;425.933;533.793;433.433;LTTextBoxHorizontal;0-1-0-4-0;False;False;False;300.3605788414984
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;496.75;394.628;557.958;418.133;LTTextBoxHorizontal;0-1-0-3;False;False;False;269.1802296919296
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;413.268;375.33;474.715;390.833;LTTextBoxHorizontal;0-1-0-2;False;False;False;248.68599999999998
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;496.75;379.328;513.655;386.828;LTTextLineHorizontal;0-1-0-1;False;False;False;253.95230980835748
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;496.75;379.328;513.655;386.828;LTTextBoxHorizontal;0-1-0-1-0;False;False;False;253.95230980835748
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;444.533;362.97;562.229;368.97;LTTextLineHorizontal;0-1-0-0;False;False;False;236.32600000000002
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;444.533;362.97;562.229;368.97;LTTextBoxHorizontal;0-1-0-0-0;False;False;False;236.32600000000002
1;119.314;13.258;471.401;126.644;LTCurve;0-8;1;402.712;485.836;974.144;841.112;LTFigure;0-0;False;False;False;359.192
1;119.314;13.258;471.401;126.644;LTCurve;0-8;2;419.662;605.39;533.465;643.194;LTCurve;0-0-0;False;False;False;478.746
1;119.314;13.258;471.401;126.644;LTCurve;0-8;3;419.662;605.39;533.465;643.194;LTCurve;0-0-0-0;False;False;False;478.746
1;119.314;13.258;471.401;126.644;LTCurve;0-8;4;423.6;608.894;531.716;627.593;LTTextBoxHorizontal;0-0-0-0-0;False;False;False;482.25
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;False;False;False;485.218
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;False;False;False;225.0280348934328
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;81.339;107.105;167.974;143.525;LTTextBoxHorizontal;0-11;False;False;False;3.3910000000000053
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;77.362;47.52;88.482;57.52;LTTextLineHorizontal;0-10;False;False;False;66.97500074654721
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;77.362;47.52;88.482;57.52;LTTextBoxHorizontal;0-10-0;False;False;False;66.97500074654721
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;76.172;656.407;364.808;772.733;LTTextLineHorizontal;0-9;False;False;False;552.693
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;76.172;656.407;364.808;772.733;LTTextBoxHorizontal;0-9-0;False;False;False;552.693
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;119.314;13.258;471.401;126.644;LTCurve;0-8;False;True;False;0.0
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;552.568;15.0;639.835;792.81;LTImage;0-7;False;False;False;254.74899999999997
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;552.568;15.0;639.835;792.81;LTFigure;0-7-0;False;False;False;254.74899999999997
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;15.0;668.386;588.449;837.047;LTCurve;0-6;False;False;False;564.672
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;168.071;682.023;492.251;712.023;LTTextLineHorizontal;0-6-3;False;False;False;578.309
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;168.071;682.023;492.251;712.023;LTTextBoxHorizontal;0-6-3-0;False;False;False;578.309
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;54.685;682.703;78.685;765.983;LTTextLineVertical;0-6-2;False;False;False;584.0566771341631
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;54.685;682.703;78.685;765.983;LTTextBoxVertical;0-6-2-0;False;False;False;584.0566771341631
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;58.188;786.705;92.975;800.592;LTTextLineHorizontal;0-6-1;False;False;False;685.8430625186785
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;58.188;786.705;92.975;800.592;LTTextBoxHorizontal;0-6-1-0;False;False;False;685.8430625186785
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;99.974;786.927;106.14;800.814;LTTextLineHorizontal;0-6-0;False;False;False;684.9906348688279
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;99.974;786.927;106.14;800.814;LTTextBoxHorizontal;0-6-0-0;False;False;False;684.9906348688279
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;60.176;471.716;82.853;559.59;LTCurve;0-5;False;False;False;375.09573820559467
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;66.139;478.754;80.139;551.68;LTTextLineVertical;0-5-0;False;False;False;382.528172457925
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;66.139;478.754;80.139;551.68;LTTextBoxVertical;0-5-0-0;False;False;False;382.528172457925
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;83.14;163.93;381.837;559.341;LTCurve;0-4;False;False;False;60.21600000000001
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;83.14;163.93;381.837;559.341;LTCurve;0-4-0;False;False;False;60.21600000000001
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;361.149;512.397;371.157;521.397;LTTextLineHorizontal;0-4-0-19;False;False;False;413.5607372430319
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;361.149;512.397;371.157;521.397;LTTextBoxHorizontal;0-4-0-19-0;False;False;False;413.5607372430319
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;361.149;489.562;371.157;498.562;LTTextLineHorizontal;0-4-0-18;False;False;False;391.01070062595477
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;361.149;489.562;371.157;498.562;LTTextBoxHorizontal;0-4-0-18-0;False;False;False;391.01070062595477
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;361.149;466.728;371.157;475.728;LTTextLineHorizontal;0-4-0-17;False;False;False;368.49674774141494
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;361.149;466.728;371.157;475.728;LTTextBoxHorizontal;0-4-0-17-0;False;False;False;368.49674774141494
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;361.149;443.893;371.157;452.893;LTTextLineHorizontal;0-4-0-16;False;False;False;346.02375776960747
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;361.149;443.893;371.157;452.893;LTTextBoxHorizontal;0-4-0-16-0;False;False;False;346.02375776960747
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;361.155;416.888;371.163;425.888;LTTextLineHorizontal;0-4-0-15;False;False;False;319.51432389174664
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;361.155;416.888;371.163;425.888;LTTextBoxHorizontal;0-4-0-15-0;False;False;False;319.51432389174664
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;361.149;338.538;371.157;386.041;LTTextBoxHorizontal;0-4-0-14;False;False;False;243.21389737430715
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;361.329;298.695;371.157;307.695;LTTextLineHorizontal;0-4-0-13;False;False;False;205.06367416244154
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;361.329;298.695;371.157;307.695;LTTextBoxHorizontal;0-4-0-13-0;False;False;False;205.06367416244154
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;361.149;275.861;371.157;284.861;LTTextLineHorizontal;0-4-0-12;False;False;False;183.42649347626966
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;361.149;275.861;371.157;284.861;LTTextBoxHorizontal;0-4-0-12-0;False;False;False;183.42649347626966
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;105.843;416.888;233.634;427.976;LTTextLineHorizontal;0-4-0-11;False;False;False;313.174
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;105.843;416.888;233.634;427.976;LTTextBoxHorizontal;0-4-0-11-0;False;False;False;313.174
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;102.926;391.968;146.144;400.968;LTTextLineHorizontal;0-4-0-10;False;False;False;288.40440441331685
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;102.926;391.968;146.144;400.968;LTTextBoxHorizontal;0-4-0-10-0;False;False;False;288.40440441331685
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;118.158;338.538;335.22;386.041;LTTextBoxHorizontal;0-4-0-9;False;False;False;234.824
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;104.515;313.54;139.057;322.621;LTTextLineHorizontal;0-4-0-8;False;False;False;210.46593614169493
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;104.515;313.54;139.057;322.621;LTTextBoxHorizontal;0-4-0-8-0;False;False;False;210.46593614169493
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;117.978;275.861;349.467;307.695;LTTextBoxHorizontal;0-4-0-7;False;False;False;172.147
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;105.373;537.322;168.697;546.322;LTTextLineHorizontal;0-4-0-6;False;False;False;433.608
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;105.373;537.322;168.697;546.322;LTTextBoxHorizontal;0-4-0-6-0;False;False;False;433.608
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;118.158;443.893;335.733;531.396;LTTextBoxHorizontal;0-4-0-5;False;False;False;340.179
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;104.733;250.98;132.336;259.98;LTTextLineHorizontal;0-4-0-4;False;False;False;149.06996812570935
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;104.733;250.98;132.336;259.98;LTTextBoxHorizontal;0-4-0-4-0;False;False;False;149.06996812570935
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;118.158;223.183;371.157;245.018;LTTextBoxHorizontal;0-4-0-3;False;False;False;119.469
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;106.831;198.267;175.339;207.267;LTTextLineHorizontal;0-4-0-2;False;False;False;94.553
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;106.831;198.267;175.339;207.267;LTTextBoxHorizontal;0-4-0-2-0;False;False;False;94.553
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;118.169;183.341;289.727;192.341;LTTextLineHorizontal;0-4-0-1;False;False;False;79.62700000000001
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;118.169;183.341;289.727;192.341;LTTextBoxHorizontal;0-4-0-1-0;False;False;False;79.62700000000001
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;361.151;183.341;371.159;192.341;LTTextLineHorizontal;0-4-0-0;False;False;False;101.74183678801951
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;361.151;183.341;371.159;192.341;LTTextBoxHorizontal;0-4-0-0-0;False;False;False;101.74183678801951
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;317.728;59.448;525.135;173.961;LTImage;0-3;False;False;False;19.908999999999992
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;317.728;59.448;525.135;173.961;LTFigure;0-3-0;False;False;False;19.908999999999992
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;324.535;68.664;840.567;132.654;LTFigure;0-2;False;False;False;26.716000000000008
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;402.712;355.276;571.432;485.836;LTRect;0-1;False;False;False;272.5545473717142
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;409.016;361.635;565.063;479.613;LTRect;0-1-0;False;False;False;280.87010351762257
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;419.788;463.349;493.906;474.349;LTTextLineHorizontal;0-1-0-8;False;False;False;379.75488171450803
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;419.788;463.349;493.906;474.349;LTTextBoxHorizontal;0-1-0-8-0;False;False;False;379.75488171450803
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;419.635;443.44;502.214;453.44;LTTextLineHorizontal;0-1-0-7;False;False;False;360.9056565530665
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;419.635;443.44;502.214;453.44;LTTextBoxHorizontal;0-1-0-7-0;False;False;False;360.9056565530665
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;413.268;421.935;473.583;437.438;LTTextBoxHorizontal;0-1-0-6;False;False;False;338.515991412518
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;413.268;398.633;464.133;414.135;LTTextBoxHorizontal;0-1-0-5;False;False;False;316.7107326283718
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;496.75;425.933;533.793;433.433;LTTextLineHorizontal;0-1-0-4;False;False;False;378.6801113367323
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;496.75;425.933;533.793;433.433;LTTextBoxHorizontal;0-1-0-4-0;False;False;False;378.6801113367323
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;496.75;394.628;557.958;418.133;LTTextBoxHorizontal;0-1-0-3;False;False;False;352.42658548554476
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;413.268;375.33;474.715;390.833;LTTextBoxHorizontal;0-1-0-2;False;False;False;295.1333987487692
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;496.75;379.328;513.655;386.828;LTTextLineHorizontal;0-1-0-1;False;False;False;339.9067809811978
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;496.75;379.328;513.655;386.828;LTTextBoxHorizontal;0-1-0-1-0;False;False;False;339.9067809811978
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;444.533;362.97;562.229;368.97;LTTextLineHorizontal;0-1-0-0;False;False;False;297.89036797452854
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;444.533;362.97;562.229;368.97;LTTextBoxHorizontal;0-1-0-0-0;False;False;False;297.89036797452854
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;1;402.712;485.836;974.144;841.112;LTFigure;0-0;False;False;False;396.2571946766393
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;2;419.662;605.39;533.465;643.194;LTCurve;0-0-0;False;False;False;516.2601336777807
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;3;419.662;605.39;533.465;643.194;LTCurve;0-0-0-0;False;False;False;516.2601336777807
2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;4;423.6;608.894;531.716;627.593;LTTextBoxHorizontal;0-0-0-0-0;False;False;False;520.6032004905463
1;552.568;15.0;639.835;792.81;LTImage;0-7;1;102.872;588.932;329.304;649.941;LTTextBoxHorizontal;0-13;False;False;False;223.264
1;552.568;15.0;639.835;792.81;LTImage;0-7;1;422.541;291.016;538.495;319.016;LTTextBoxHorizontal;0-12;False;False;False;14.072999999999979
1;552.568;15.0;639.835;792.81;LTImage;0-7;1;81.339;107.105;167.974;143.525;LTTextBoxHorizontal;0-11;False;False;False;384.594
1;552.568;15.0;639.835;792.81;LTImage;0-7;1;77.362;47.52;88.482;57.52;LTTextLineHorizontal;0-10;False;False;False;464.086
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;77.362;47.52;88.482;57.52;LTTextBoxHorizontal;0-10-0;False;False;False;464.086
1;552.568;15.0;639.835;792.81;LTImage;0-7;1;76.172;656.407;364.808;772.733;LTTextLineHorizontal;0-9;False;False;False;187.76
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;76.172;656.407;364.808;772.733;LTTextBoxHorizontal;0-9-0;False;False;False;187.76
1;552.568;15.0;639.835;792.81;LTImage;0-7;1;119.314;13.258;471.401;126.644;LTCurve;0-8;False;False;False;81.16699999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;155.457;57.53;297.819;103.714;LTTextBoxHorizontal;0-8-0;False;False;False;254.74899999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;552.568;15.0;639.835;792.81;LTFigure;0-7-0;False;False;True;0.0
1;552.568;15.0;639.835;792.81;LTImage;0-7;1;15.0;668.386;588.449;837.047;LTCurve;0-6;False;False;False;0.0
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;168.071;682.023;492.251;712.023;LTTextLineHorizontal;0-6-3;False;False;False;60.31700000000001
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;168.071;682.023;492.251;712.023;LTTextBoxHorizontal;0-6-3-0;False;False;False;60.31700000000001
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;54.685;682.703;78.685;765.983;LTTextLineVertical;0-6-2;False;False;False;473.883
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;54.685;682.703;78.685;765.983;LTTextBoxVertical;0-6-2-0;False;False;False;473.883
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;58.188;786.705;92.975;800.592;LTTextLineHorizontal;0-6-1;False;False;False;459.59299999999996
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;58.188;786.705;92.975;800.592;LTTextBoxHorizontal;0-6-1-0;False;False;False;459.59299999999996
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;99.974;786.927;106.14;800.814;LTTextLineHorizontal;0-6-0;False;False;False;446.428
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;99.974;786.927;106.14;800.814;LTTextBoxHorizontal;0-6-0-0;False;False;False;446.428
1;552.568;15.0;639.835;792.81;LTImage;0-7;1;60.176;471.716;82.853;559.59;LTCurve;0-5;False;False;False;469.715
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;66.139;478.754;80.139;551.68;LTTextLineVertical;0-5-0;False;False;False;472.429
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;66.139;478.754;80.139;551.68;LTTextBoxVertical;0-5-0-0;False;False;False;472.429
1;552.568;15.0;639.835;792.81;LTImage;0-7;1;83.14;163.93;381.837;559.341;LTCurve;0-4;False;False;False;170.731
1;552.568;15.0;639.835;792.81;LTImage;0-7;2;83.14;163.93;381.837;559.341;LTCurve;0-4-0;False;False;False;170.731
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;361.149;512.397;371.157;521.397;LTTextLineHorizontal;0-4-0-19;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;361.149;512.397;371.157;521.397;LTTextBoxHorizontal;0-4-0-19-0;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;361.149;489.562;371.157;498.562;LTTextLineHorizontal;0-4-0-18;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;361.149;489.562;371.157;498.562;LTTextBoxHorizontal;0-4-0-18-0;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;361.149;466.728;371.157;475.728;LTTextLineHorizontal;0-4-0-17;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;361.149;466.728;371.157;475.728;LTTextBoxHorizontal;0-4-0-17-0;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;361.149;443.893;371.157;452.893;LTTextLineHorizontal;0-4-0-16;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;361.149;443.893;371.157;452.893;LTTextBoxHorizontal;0-4-0-16-0;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;361.155;416.888;371.163;425.888;LTTextLineHorizontal;0-4-0-15;False;False;False;181.40499999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;361.155;416.888;371.163;425.888;LTTextBoxHorizontal;0-4-0-15-0;False;False;False;181.40499999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;361.149;338.538;371.157;386.041;LTTextBoxHorizontal;0-4-0-14;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;361.329;298.695;371.157;307.695;LTTextLineHorizontal;0-4-0-13;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;361.329;298.695;371.157;307.695;LTTextBoxHorizontal;0-4-0-13-0;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;361.149;275.861;371.157;284.861;LTTextLineHorizontal;0-4-0-12;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;361.149;275.861;371.157;284.861;LTTextBoxHorizontal;0-4-0-12-0;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;105.843;416.888;233.634;427.976;LTTextLineHorizontal;0-4-0-11;False;False;False;318.93399999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;105.843;416.888;233.634;427.976;LTTextBoxHorizontal;0-4-0-11-0;False;False;False;318.93399999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;102.926;391.968;146.144;400.968;LTTextLineHorizontal;0-4-0-10;False;False;False;406.424
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;102.926;391.968;146.144;400.968;LTTextBoxHorizontal;0-4-0-10-0;False;False;False;406.424
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;118.158;338.538;335.22;386.041;LTTextBoxHorizontal;0-4-0-9;False;False;False;217.34799999999996
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;104.515;313.54;139.057;322.621;LTTextLineHorizontal;0-4-0-8;False;False;False;413.51099999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;104.515;313.54;139.057;322.621;LTTextBoxHorizontal;0-4-0-8-0;False;False;False;413.51099999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;117.978;275.861;349.467;307.695;LTTextBoxHorizontal;0-4-0-7;False;False;False;203.101
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;105.373;537.322;168.697;546.322;LTTextLineHorizontal;0-4-0-6;False;False;False;383.871
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;105.373;537.322;168.697;546.322;LTTextBoxHorizontal;0-4-0-6-0;False;False;False;383.871
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;118.158;443.893;335.733;531.396;LTTextBoxHorizontal;0-4-0-5;False;False;False;216.83499999999998
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;104.733;250.98;132.336;259.98;LTTextLineHorizontal;0-4-0-4;False;False;False;420.23199999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;104.733;250.98;132.336;259.98;LTTextBoxHorizontal;0-4-0-4-0;False;False;False;420.23199999999997
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;118.158;223.183;371.157;245.018;LTTextBoxHorizontal;0-4-0-3;False;False;False;181.411
1;552.568;15.0;639.835;792.81;LTImage;0-7;3;106.831;198.267;175.339;207.267;LTTextLineHorizontal;0-4-0-2;False;False;False;377.229
1;552.568;15.0;639.835;792.81;LTImage;0-7;4;106.831;198.267;175.339;207.267;LTTextBoxHorizontal;0-4-0-2-0;False;False;False;377.229
