;page;depth;xmin;ymin;xmax;ymax;type;text;id
72;26;4;499.791;91.276;514.594;99.276;LTTextBoxHorizontal;INDE ;26-4-1-2-0
73;26;3;528.108;84.017;587.055;101.518;LTTextBoxHorizontal;"Autres puissances 
navales ";26-4-1-1
74;26;3;535.633;520.107;616.227;640.732;LTCurve;"
          ";26-4-1-0
75;26;4;559.265;574.727;592.672;597.728;LTTextBoxHorizontal;"ÉTATS- 
UNIS ";26-4-1-0-3
76;26;4;580.588;547.997;614.085;588.044;LTCurve;"
            ";26-4-1-0-2
77;26;5;580.588;547.997;614.085;588.044;LTCurve;"
              ";26-4-1-0-2-0
78;26;6;580.588;547.997;614.085;588.044;LTCurve;;26-4-1-0-2-0-0
79;26;4;569.425;546.109;606.883;577.939;LTCurve;"
            ";26-4-1-0-1
80;26;5;569.425;546.109;606.883;577.939;LTCurve;"
              ";26-4-1-0-1-0
81;26;6;569.425;546.109;606.883;577.939;LTCurve;;26-4-1-0-1-0-0
82;26;4;573.989;538.43;608.663;573.512;LTCurve;"
            ";26-4-1-0-0
83;26;5;573.989;538.43;608.663;573.512;LTCurve;"
              ";26-4-1-0-0-0
84;26;6;573.989;538.43;608.663;573.512;LTCurve;;26-4-1-0-0-0-0
85;26;2;287.382;180.324;1155.242;699.757;LTCurve;"
        ";26-4-0
86;26;3;959.252;203.326;959.518;209.861;LTTextLineHorizontal;;26-4-0-2
87;26;4;959.252;203.326;959.518;209.861;LTTextBoxHorizontal;o ;26-4-0-2-0
88;26;3;957.016;202.462;957.09;208.923;LTTextLineHorizontal;;26-4-0-1
89;26;4;957.016;202.462;957.09;208.923;LTTextBoxHorizontal;S ;26-4-0-1-0
90;26;3;363.552;203.804;1098.922;695.882;LTCurve;"
          ";26-4-0-0
91;26;4;838.239;668.076;870.279;676.076;LTTextLineHorizontal;;26-4-0-0-5
92;26;5;838.239;668.076;870.279;676.076;LTTextBoxHorizontal;OCÉAN ;26-4-0-0-5-0
93;26;4;833.935;656.284;874.583;664.284;LTTextLineHorizontal;;26-4-0-0-4
94;26;5;833.935;656.284;874.583;664.284;LTTextBoxHorizontal;PACIFIQUE ;26-4-0-0-4-0
95;26;4;991.798;574.448;1026.014;582.448;LTTextLineHorizontal;;26-4-0-0-3
96;26;5;991.798;574.448;1026.014;582.448;LTTextBoxHorizontal;MARSHALL ;26-4-0-0-3-0
97;26;4;949.447;439.562;987.823;448.562;LTTextLineHorizontal;;26-4-0-0-2
98;26;5;949.447;439.562;987.823;448.562;LTTextBoxHorizontal;INDONÉSIE ;26-4-0-0-2-0
99;26;4;961.68;204.264;961.946;210.799;LTTextLineHorizontal;;26-4-0-0-1
100;26;5;961.68;204.264;961.946;210.799;LTTextBoxHorizontal;u ;26-4-0-0-1-0
101;26;4;636.217;214.56;943.638;654.648;LTCurve;;26-4-0-0-0
102;26;1;77.253;236.656;258.67;440.751;LTCurve;"
      ";26-3
103;26;2;116.628;404.762;219.298;429.495;LTTextBoxHorizontal;"Chiffres clés 
Mers et océans (2018) ";26-3-3
104;26;2;134.007;354.01;237.676;399.142;LTTextBoxHorizontal;"ZEE : 36 % de la surface 
des mers et des océans 
de la planète = 
130 millions de km2 ";26-3-2
105;26;2;134.007;301.693;236.117;346.826;LTTextBoxHorizontal;"Haute mer : 64 % 
de la surface des mers et 
des océans de la planète = 
231 millions de km2 ";26-3-1
106;26;2;134.004;244.985;247.099;291.883;LTTextBoxHorizontal;"Aires marines protégées : 
7,3 % de la surface des 
mers et des océans de la 
planète = 26 millions de km2 ";26-3-0
107;26;1;77.347;484.418;258.779;682.843;LTCurve;"
      ";26-2
108;26;2;84.434;492.092;253.378;676.612;LTTextBoxHorizontal;"◗◗ Aires marines protégées (AMP) : espaces 
maritimes relevant de mesures de protection 
environnementale et de gestion des 
ressources. 
◗◗ Pavillon de complaisance : immatriculation 
d’un navire sous une juridiction nationale 
différente de celle du ou des propriétaire(s), 
généralement choisie pour son caractère 
peu contraignant, en matière de fiscalité, 
de sécurité du navire ou de droit du travail 
auquel est soumis l’équipage, par exemple. 
◗◗ ZEE (zone économique exclusive) : espace 
maritime délimité par la Convention des 
Nations unies sur le droit de la mer qui 
s’étend sur 200 milles marins (370 km) à 
partir du littoral. Il accorde à l’État côtier 
la souveraineté sur les ressources qui s’y 
trouvent. Voir p. 90. ";26-2-0
109;26;1;71.03;65.439;265.19;199.119;LTRect;"
      ";26-1
110;26;2;77.253;71.693;258.779;192.896;LTCurve;"
        ";26-1-0
111;26;3;95.019;144.413;237.354;175.536;LTTextBoxHorizontal;"1 Relevez les espaces maritimes qui 
font l’objet de vives rivalités dans le 
monde. ";26-1-0-2
112;26;3;95.019;108.578;233.13;139.701;LTTextBoxHorizontal;"2 Situez les mers et océans les plus 
soumis aux demandes d’extension 
des ZEE. ";26-1-0-1
113;26;3;95.019;83.742;229.34;103.867;LTTextBoxHorizontal;"3 Citez les principales menaces qui 
pèsent sur les espaces maritimes. ";26-1-0-0
114;26;1;71.03;199.119;336.22;264.558;LTFigure;;26-0
