;page;depth;xmin;ymin;xmax;ymax;type;text;id
57;24;5;791.567;267.24;806.736;274.24;LTTextBoxHorizontal;Canal ;24-4-0-2-2-0
58;24;4;795.781;260.24;802.522;267.24;LTTextLineHorizontal;;24-4-0-2-1
59;24;5;795.781;260.24;802.522;267.24;LTTextBoxHorizontal;du ;24-4-0-2-1-0
60;24;4;781.851;253.24;816.459;260.24;LTTextLineHorizontal;;24-4-0-2-0
61;24;5;781.851;253.24;816.459;260.24;LTTextBoxHorizontal;Mozambique ;24-4-0-2-0-0
62;24;3;881.242;360.258;1088.242;611.258;LTCurve;;24-4-0-1
63;24;3;635.158;214.006;942.579;654.094;LTCurve;"
          ";24-4-0-0
64;24;4;905.625;356.818;940.499;367.298;LTTextLineHorizontal;;24-4-0-0-1
65;24;5;905.625;356.818;940.499;367.298;LTTextBoxHorizontal;INDIEN ;24-4-0-0-1-0
66;24;4;663.909;364.591;942.575;552.258;LTCurve;;24-4-0-0-0
67;24;1;77.253;261.142;258.67;463.819;LTCurve;"
      ";24-3
68;24;2;127.825;424.995;208.101;449.727;LTTextBoxHorizontal;"Chiffres clés 
Mers et océans ";24-3-3
69;24;2;138.759;390.257;225.756;412.714;LTTextBoxHorizontal;"97 % 
de l’eau sur la planète ";24-3-2
70;24;2;138.759;327.841;248.621;365.298;LTTextBoxHorizontal;"361 millions 
de km2 
(71 % de la surface du globe) ";24-3-1
71;24;2;138.759;273.199;223.946;316.056;LTTextBoxHorizontal;"152 États 
ont un accès à la mer 
(78 % des États 
dans le monde) ";24-3-0
72;24;1;77.347;512.764;258.779;682.843;LTCurve;"
      ";24-2
73;24;2;84.434;519.26;253.537;676.612;LTTextBoxHorizontal;"◗◗ EVP (Équivalent vingt pieds) : unité de 
mesure des conteneurs correspondant à 
environ 6 mètres de long. 
◗◗ Halieutique : qui concerne la pêche. 
◗◗ Offshore : terme anglais qui désigne une 
activité se déroulant en pleine mer, ainsi que 
le placement de capitaux dans un paradis 
fiscal. 
◗◗ ZEE (Zone économique exclusive) : espace 
maritime délimité par la Convention des 
Nations unies sur le droit de la mer qui 
s’étend sur 200 milles marins (370 km) à 
partir du littoral. Il accorde à l’État côtier 
la souveraineté sur les ressources qui s’y 
trouvent. Voir p. 90. ";24-2-0
74;24;1;71.03;65.479;265.19;188.119;LTRect;"
      ";24-1
75;24;2;77.253;71.693;258.779;181.896;LTCurve;"
        ";24-1-0
76;24;3;95.019;155.411;226.969;164.536;LTTextLineHorizontal;;24-1-0-4
77;24;4;95.019;155.411;226.969;164.536;LTTextBoxHorizontal;1 Localisez les principales façades ;24-1-0-4-0
78;24;3;107.015;144.412;200.524;152.912;LTTextLineHorizontal;;24-1-0-3
79;24;4;107.015;144.412;200.524;152.912;LTTextBoxHorizontal;maritimes dans le monde. ;24-1-0-3-0
80;24;3;95.019;119.577;240.822;139.701;LTTextBoxHorizontal;"2 Citez les régions du monde les plus 
reliées aux grandes routes maritimes. ";24-1-0-2
81;24;3;95.019;105.741;221.0;114.867;LTTextLineHorizontal;;24-1-0-1
82;24;4;95.019;105.741;221.0;114.867;LTTextBoxHorizontal;3 Citez les principales ressources ;24-1-0-1-0
83;24;3;107.015;94.742;233.113;103.242;LTTextLineHorizontal;;24-1-0-0
84;24;4;107.015;94.742;233.113;103.242;LTTextBoxHorizontal;exploitées dans les mers et océans. ;24-1-0-0-0
85;24;1;71.03;188.119;336.22;253.598;LTFigure;;24-0
