;page;depth;xmin;ymin;xmax;ymax;type;text;id
112;13;6;435.362;457.431;494.693;464.431;LTTextBoxHorizontal;Sources diverses, 2020. ;13-18-0-0-0-0-0
113;13;1;74.278;404.598;391.986;657.765;LTCurve;"
      ";13-17
114;13;2;74.278;404.598;391.986;657.765;LTCurve;"
        ";13-17-0
115;13;3;78.163;405.502;197.684;419.502;LTTextLineHorizontal;;13-17-0-1
116;13;4;78.163;405.502;197.684;419.502;LTTextBoxHorizontal;5 Un espace vulnérable ;13-17-0-1-0
117;13;3;273.258;431.259;359.378;447.772;LTTextBoxHorizontal;"172531_th1_ch1_10_detroit 
176 x 110 mm ";13-17-0-0
118;13;1;575.535;771.509;597.693;780.354;LTTextLineHorizontal;;13-16
119;13;2;575.535;771.509;597.693;780.354;LTTextBoxHorizontal;THÈME ;13-16-0
120;13;1;602.205;771.651;606.132;780.496;LTTextLineHorizontal;;13-15
121;13;2;602.205;771.651;606.132;780.496;LTTextBoxHorizontal;1 ;13-15-0
122;13;1;333.584;48.442;537.64;56.586;LTTextLineHorizontal;;13-14
123;13;2;333.584;48.442;537.64;56.586;LTTextBoxHorizontal;CHAPITRE 1 Mers et océans : au cœur de la mondialisation ;13-14-0
124;13;1;66.173;72.693;320.891;427.858;LTCurve;"
      ";13-13
125;13;2;66.173;72.693;320.891;427.858;LTCurve;"
        ";13-13-0
126;13;3;73.677;292.703;315.685;398.703;LTTextBoxHorizontal;"En raison des difficultés de navigation dans le détroit, la 
croissance continue du trafic constitue une véritable menace 
pour son écosystème marin […]. Les accidents sont certes peu 
nombreux comparativement au nombre de navires en transit 
mais la pollution par hydrocarbures ou substances toxiques 
peut affecter durablement et gravement les écosystèmes […]. 
Le trafic dans le détroit engendre par ailleurs une pollution 
marine en partie responsable de l’appauvrissement de la 
biodiversité et de la disparition de la mangrove. ";13-13-0-3
127;13;3;73.677;157.869;315.7;287.868;LTTextBoxHorizontal;"Un consensus entre certains États riverains et États utili- 
sateurs semble émerger sur la nécessité de mettre en place des 
voies de transit alternatives. Pour le gouvernement chinois, 
l’aménagement de routes logistiques contournant le détroit 
permettrait de réduire la vulnérabilité énergétique1 de la 
Chine. Pour les gouvernements malaisien et indonésien, il 
permettrait de soulager le trafic et de diminuer ainsi les risques 
d’accidents. Les projets les plus fréquemment débattus sont 
ceux du creusement d’un canal ou de la construction d’un 
oléoduc dans l’isthme de Kra afin de relier la mer d’Andaman 
au golfe de Thaïlande. ";13-13-0-2
128;13;3;101.453;121.244;315.33;150.739;LTTextBoxHorizontal;"Nathalie Fau (dir.), universitaire spécialiste de l’Asie 
du Sud-Est, Mers d’Asie du Sud-Est : coopérations, intégration 
et sécurité, CNRS Éditions, 2018. ";13-13-0-1
129;13;3;73.675;81.243;299.573;111.673;LTTextBoxHorizontal;"1. 84 % des importations de pétrole et 48 % de celles de gaz 
naturel liquéfié de la Chine sont transportées par voie maritime, 
principalement par le détroit de Malacca. ";13-13-0-0
130;13;1;268.359;402.614;326.384;424.879;LTCurve;"
      ";13-12
131;13;2;272.322;402.955;323.214;422.961;LTTextBoxHorizontal;"Pa ro le 
de géog raphe ";13-12-0
132;13;1;338.345;65.474;571.145;418.034;LTRect;"
      ";13-11
133;13;2;339.717;217.041;353.378;233.805;LTTextLineHorizontal;;13-11-1
134;13;3;339.717;217.041;353.378;233.805;LTTextBoxHorizontal;o u ;13-11-1-0
135;13;2;344.569;71.693;564.921;411.811;LTCurve;"
        ";13-11-0
136;13;3;369.017;389.945;417.887;399.945;LTTextLineHorizontal;;13-11-0-10
137;13;4;369.017;389.945;417.887;399.945;LTTextBoxHorizontal;Itinéraire 1 ;13-11-0-10-0
138;13;3;365.512;358.599;545.932;382.908;LTTextBoxHorizontal;"Répondre aux questions 
1 Décrivez les caractéristiques géographiques ";13-11-0-9
139;13;3;369.104;333.764;543.892;342.89;LTTextLineHorizontal;;13-11-0-8
140;13;4;369.104;333.764;543.892;342.89;LTTextBoxHorizontal;2 Analysez les enjeux stratégiques du détroit. ;13-11-0-8-0
141;13;3;369.104;308.93;538.078;318.055;LTTextLineHorizontal;;13-11-0-7
142;13;4;369.104;308.93;538.078;318.055;LTTextBoxHorizontal;3 Expliquez pourquoi le détroit de Malacca ;13-11-0-7-0
143;13;3;365.512;244.428;551.287;290.734;LTTextBoxHorizontal;"Synthétiser 
4 Montrez que le détroit de Malacca est un lieu 
stratégique du commerce maritime mondial. 
doc. 1 à 5 ";13-11-0-6
144;13;3;369.017;211.302;417.887;221.302;LTTextLineHorizontal;;13-11-0-5
145;13;4;369.017;211.302;417.887;221.302;LTTextBoxHorizontal;Itinéraire 2 ;13-11-0-5-0
146;13;3;365.265;178.674;477.031;202.983;LTTextBoxHorizontal;"Réaliser un diaporama 
• Réalisez un diaporama sur la ";13-11-0-4
147;13;3;371.266;112.68;503.806;176.175;LTTextBoxHorizontal;"dimension stratégique et mondiale 
du détroit de Malacca. Vous pouvez 
suivre le plan suivant : 
a. Un détroit très fréquenté… 
b. … aux forts enjeux économiques 
c. Un espace vulnérable ";13-11-0-3
148;13;3;365.265;98.842;484.894;107.342;LTTextLineHorizontal;;13-11-0-2
149;13;4;365.265;98.842;484.894;107.342;LTTextBoxHorizontal;• Présentez le diaporama à l’oral ;13-11-0-2-0
150;13;3;371.708;87.843;490.716;96.343;LTTextLineHorizontal;;13-11-0-1
151;13;4;371.708;87.843;490.716;96.343;LTTextBoxHorizontal;devant vos camarades de classe. ;13-11-0-1-0
152;13;3;535.348;128.493;560.481;139.561;LTTextBoxHorizontal;"ORAL 
p. 48 ";13-11-0-0
153;13;1;338.345;418.034;909.49;483.508;LTFigure;;13-10
154;13;1;512.845;172.633;1106.33;280.946;LTFigure;"
      ";13-9
155;13;2;517.212;202.517;590.741;222.517;LTTextBoxHorizontal;"Croquis 
de l’étude de cas ";13-9-0
156;13;1;512.845;172.633;1106.111;281.121;LTFigure;;13-8
157;13;1;560.004;239.342;1147.503;448.47;LTFigure;;13-7
158;13;1;535.296;170.664;1096.466;321.931;LTFigure;;13-6
159;13;1;565.943;172.232;1143.471;332.713;LTFigure;;13-5
160;13;1;523.603;154.046;1061.491;296.055;LTFigure;;13-4
161;13;1;481.33;180.351;976.422;349.561;LTFigure;;13-3
162;13;1;499.926;173.06;1013.614;334.979;LTFigure;;13-2
163;13;1;480.914;239.758;1068.83;381.351;LTFigure;;13-1
164;13;1;508.693;771.542;564.071;789.853;LTCurve;"
      ";13-0
165;13;2;519.499;774.104;557.995;789.104;LTTextBoxHorizontal;"Carte 
interactive ";13-0-0
