;page;depth;xmin;ymin;xmax;ymax;type;text;id
22;33;4;75.032;116.35;316.375;126.35;LTTextLineHorizontal;;33-3-2-0-2
23;33;5;75.032;116.35;316.375;126.35;LTTextBoxHorizontal;usines déshumanisés, des entrepôts ou parkings gigantesques. ;33-3-2-0-2-0
24;33;4;75.038;76.882;332.857;86.317;LTTextLineHorizontal;;33-3-2-0-1
25;33;5;75.038;76.882;332.857;86.317;LTTextBoxHorizontal;1. « Découvrir le monde gratuitement et avoir une copine dans chaque port. » ;33-3-2-0-1-0
26;33;4;190.876;90.219;359.983;109.216;LTTextBoxHorizontal;"Laure Boyer, « Transit Time - Ship Is My Home », 
Studio Hans Lucas [en ligne], 2017. ";33-3-2-0-0
27;33;2;223.077;765.313;289.96;793.56;LTCurve;"
        ";33-3-1
28;33;3;237.114;769.238;277.832;789.244;LTTextBoxHorizontal;"Pa ro le de 
géog raphe ";33-3-1-0
29;33;2;380.115;67.342;571.155;426.862;LTRect;"
        ";33-3-0
30;33;3;386.339;73.693;564.921;420.639;LTCurve;"
          ";33-3-0-0
31;33;4;396.905;386.528;551.206;410.837;LTTextBoxHorizontal;"Présenter les documents 
1 Présentez les documents en insistant ";33-3-0-0-8
32;33;4;412.494;375.529;467.599;384.029;LTTextLineHorizontal;;33-3-0-0-7
33;33;5;412.494;375.529;467.599;384.029;LTTextBoxHorizontal;sur leur nature. ;33-3-0-0-7-0
34;33;4;400.498;339.696;540.021;370.819;LTTextBoxHorizontal;"2 Identifiez les aspects de la vie des 
marins de commerce présenté par 
chaque document. ";33-3-0-0-6
35;33;4;396.905;308.19;551.197;332.498;LTTextBoxHorizontal;"Analyser les documents 
3 Relevez les difficultés liées à la vie de ";33-3-0-0-5
36;33;4;412.494;297.191;435.631;305.691;LTTextLineHorizontal;;33-3-0-0-4
37;33;5;412.494;297.191;435.631;305.691;LTTextBoxHorizontal;marin. ;33-3-0-0-4-0
38;33;4;400.498;261.357;558.414;292.481;LTTextBoxHorizontal;"4 Expliquez comment la mondialisation 
a transformé le métier de marin et pour 
quelles raisons. ";33-3-0-0-3
39;33;4;396.905;229.851;541.192;254.16;LTTextBoxHorizontal;"Faire le lien avec la géographie 
5 Montrez que les récits de vie ";33-3-0-0-2
40;33;4;412.494;185.855;550.721;227.352;LTTextBoxHorizontal;"quotidienne des marins de commerce 
sont une source pour l’étude de la 
géographie des échanges dans la 
mondialisation. ";33-3-0-0-1
41;33;4;397.111;81.724;557.584;153.735;LTCurve;"
            ";33-3-0-0-0
42;33;5;403.029;109.327;537.546;149.153;LTTextBoxHorizontal;"➜ Imaginez le récit d’un carnet de bord 
d’un capitaine de navire marchand 
lors d’un voyage (itinéraire, quotidien, 
marchandises, dangers…). ";33-3-0-0-0-2
43;33;5;403.029;95.981;541.851;105.819;LTTextLineHorizontal;;33-3-0-0-0-1
44;33;6;403.029;95.981;541.851;105.819;LTTextBoxHorizontal;➜ Vous avez le libre choix de la production ;33-3-0-0-0-1-0
45;33;5;413.407;85.985;519.223;94.485;LTTextLineHorizontal;;33-3-0-0-0-0
46;33;6;413.407;85.985;519.223;94.485;LTTextBoxHorizontal;finale : lettre, diaporama, vidéo… ;33-3-0-0-0-0-0
47;33;1;15.0;837.047;653.622;852.047;LTFigure;"
      ";33-2
48;33;2;15.0;837.047;653.622;852.047;LTFigure;;33-2-0
49;33;1;380.115;426.862;951.27;494.204;LTFigure;;33-1
50;33;1;281.85;584.945;639.678;838.095;LTImage;"
      ";33-0
51;33;2;281.85;584.945;639.678;838.095;LTFigure;;33-0-0
