;page;depth;xmin;ymin;xmax;ymax;type;text;id
40;18;5;89.362;128.279;182.126;247.244;LTFigure;;18-7-0-0-0-0
41;18;1;294.384;258.963;598.873;514.256;LTFigure;"
      ";18-6
42;18;2;438.569;451.501;572.897;491.358;LTTextBoxHorizontal;"Danger pour l’agriculture 
L’eau de mer s’inﬁltre dans les nappes 
phréatiques et rend les terres arables 
impropres à l’agriculture ";18-6-4
43;18;2;438.569;401.312;559.817;441.13;LTTextBoxHorizontal;"Danger pour la faune 
Les navires de dragage détruisent 
l’habitat naturel de nombreuses 
espèces sous-marines ";18-6-3
44;18;2;438.569;375.175;551.579;385.175;LTTextLineHorizontal;;18-6-2
45;18;3;438.569;375.175;551.579;385.175;LTTextBoxHorizontal;Instabilité des bâtiments ;18-6-2-0
46;18;2;533.071;304.621;588.449;322.932;LTCurve;"
        ";18-6-1
47;18;3;543.877;307.182;582.373;322.182;LTTextBoxHorizontal;"Carte 
interactive ";18-6-1-0
48;18;2;503.072;360.867;578.528;366.867;LTTextLineHorizontal;;18-6-0
49;18;3;503.072;360.867;578.528;366.867;LTTextBoxHorizontal;Source : Novethic.fr, 2019. ;18-6-0-0
50;18;1;407.928;248.109;823.385;488.038;LTFigure;;18-5
51;18;1;77.772;645.849;397.677;692.526;LTRect;"
      ";18-4
52;18;2;99.032;654.451;378.617;681.451;LTTextBoxHorizontal;"À quelles logiques de mise en valeur et de protection 
l’exploitation du sable marin correspond-elle ? ";18-4-0
53;18;1;78.253;337.841;368.331;626.283;LTCurve;"
      ";18-3
54;18;2;78.253;337.841;368.331;626.283;LTCurve;"
        ";18-3-0
55;18;3;90.243;603.928;282.254;617.928;LTTextLineHorizontal;;18-3-0-2
56;18;4;90.243;603.928;282.254;617.928;LTTextBoxHorizontal;1 Des usages et des besoins croissants ;18-3-0-2-0
57;18;3;87.109;368.415;363.15;597.25;LTTextBoxHorizontal;"L’accroissement rapide de la demande globale de sable ces dernières 
décennies connaît deux explications principales. Premièrement, le sable 
est utilisé pour la production d’une grande variété de produits, allant 
du verre aux puces informatiques en passant par les produits cosmé- 
tiques. Au total, ce sont entre 30 et 50 milliards de tonnes de sable qui 
sont extraits chaque année. Au premier plan des secteurs économiques 
concernés figurent la construction et l’aménagement du territoire, le 
sable étant une composante fondamentale de la production de ciment. 
Cette dernière a été multipliée par trois depuis 1995. En second lieu, la 
hausse de la demande est principalement attribuée à la croissance rapide 
des pays asiatiques ces trente dernières années. Aujourd’hui, la Chine 
domine très largement le marché mondial du ciment. Le Parti commu- 
niste chinois a notamment pour objectif d’arriver à un taux de 60 % 
de population urbaine d’ici à 2020 et conduit parallèlement de grands 
projets d’infrastructures mobilisant des quantités massives de ciment […]. 
Un autre cas significatif est celui de Dubaï : afin de poursuivre ses 
projets immobiliers et la construction d’îles artificielles, l’émirat a déjà 
épuisé les réserves de ses littoraux, si bien qu’il importe désormais du 
sable d’Australie. ";18-3-0-1
58;18;3;88.552;342.288;362.743;361.286;LTTextBoxHorizontal;"Julien Bueb et Lina Pamart, « Géopolitique du sable. Entre rareté, conséquences 
environnementales et enjeux diplomatiques », www.diploweb.com, 14 avril 2019. ";18-3-0-0
59;18;1;419.646;645.849;480.449;671.101;LTRect;"
      ";18-2
60;18;2;423.898;647.887;475.737;663.387;LTTextBoxHorizontal;"Le sable, une ressource 
en voie de disparition. ";18-2-0
61;18;1;390.024;352.57;588.449;599.185;LTCurve;"
      ";18-1
62;18;2;438.567;503.054;579.974;582.876;LTTextBoxHorizontal;"Recul des plages 
et menaces pour le tourisme 
· 75 à 90 % des plages disparaissent 
· En Indonésie, 24 îles ont déjà disparu 
· D’ici 2100, les Maldives n’existeront plus 
· 9 plages sur 10 sont en train 
 d’être submergées en Floride ";18-1-0
63;18;1;503.073;367.592;1081.697;728.459;LTFigure;;18-0
