;page;depth;xmin;ymin;xmax;ymax;type;text;id
29;7;3;75.027;78.135;318.169;108.566;LTTextBoxHorizontal;"1. Instance chargée de régler des conflits internationaux par l’arbitrage 
et « autres moyens pacifiques ». 
2. Président des États-Unis élu en 2016. ";7-11-0-0
30;7;1;348.156;68.981;571.116;460.421;LTRect;"
      ";7-10
31;7;2;351.228;227.121;364.889;243.885;LTTextLineHorizontal;;7-10-2
32;7;3;351.228;227.121;364.889;243.885;LTTextBoxHorizontal;o u ;7-10-2-0
33;7;2;543.358;113.769;566.029;124.769;LTTextLineHorizontal;;7-10-1
34;7;3;543.358;113.769;566.029;124.769;LTTextBoxHorizontal;p. 47 ;7-10-1-0
35;7;2;354.379;75.26;564.927;454.197;LTCurve;"
        ";7-10-0
36;7;3;378.828;429.252;427.698;439.252;LTTextLineHorizontal;;7-10-0-8
37;7;4;378.828;429.252;427.698;439.252;LTTextBoxHorizontal;Itinéraire 1 ;7-10-0-8-0
38;7;3;375.322;396.975;524.615;421.284;LTTextBoxHorizontal;"Répondre aux questions 
5 Localisez et décrivez les différentes ";7-10-0-7
39;7;3;390.911;374.977;537.094;394.476;LTTextBoxHorizontal;"ressources en mer de Chine méridionale. 
doc. 5 à 7 ";7-10-0-6
40;7;3;378.914;339.142;548.237;370.266;LTTextBoxHorizontal;"6 Analysez les problèmes relatifs à la liberté 
de circulation en mer de Chine méridionale. 
doc. 8 et 9 ";7-10-0-5
41;7;3;378.914;325.306;551.85;334.431;LTTextLineHorizontal;;7-10-0-4
42;7;4;378.914;325.306;551.85;334.431;LTTextBoxHorizontal;7 Montrez que la mer de Chine est un espace ;7-10-0-4-0
43;7;3;375.322;260.804;553.882;307.111;LTTextBoxHorizontal;"Synthétiser 
8 À l’aide des réponses précédentes, résumez 
les enjeux économiques et commerciaux 
liés aux rivalités en mer de Chine. doc. 5 à 9 ";7-10-0-3
44;7;3;378.828;211.771;427.698;221.771;LTTextLineHorizontal;;7-10-0-2
45;7;4;378.828;211.771;427.698;221.771;LTTextBoxHorizontal;Itinéraire 2 ;7-10-0-2-0
46;7;3;375.075;167.143;508.024;203.452;LTTextBoxHorizontal;"Présenter un exposé 
oral (2/2) 
• Terminez votre exposé commencé ";7-10-0-1
47;7;3;381.076;90.144;503.046;164.644;LTTextBoxHorizontal;"p. 37. Grâce aux docs 5 à 9, 
suivez le plan suivant : 
– 2e partie : les enjeux 
économiques (régionaux 
et mondiaux) 
– 3e partie : les risques d’entrave 
à la liberté de navigation ";7-10-0-0
48;7;1;348.156;460.421;919.272;529.402;LTFigure;;7-9
49;7;1;522.224;157.909;1118.368;251.498;LTFigure;"
      ";7-8
50;7;2;527.661;187.793;588.05;207.793;LTTextBoxHorizontal;"Croquis de 
l’étude de cas ";7-8-0
51;7;1;522.224;157.909;1117.685;251.673;LTFigure;;7-7
52;7;1;565.101;224.618;1157.698;419.022;LTFigure;;7-6
53;7;1;540.393;155.94;1106.66;292.483;LTFigure;;7-5
54;7;1;571.041;157.508;1153.667;303.265;LTFigure;;7-4
55;7;1;528.7;139.322;1071.685;266.607;LTFigure;;7-3
56;7;1;486.427;165.627;986.617;320.113;LTFigure;;7-2
57;7;1;505.023;158.336;1023.808;305.531;LTFigure;;7-1
58;7;1;486.011;225.034;1079.024;351.903;LTFigure;;7-0
