;page;depth;xmin;ymin;xmax;ymax;type;text;id
26;30;2;85.576;268.244;161.294;298.141;LTTextBoxHorizontal;"Les principales ZEE 
dans le monde 
En millions de km 2 ";30-6-11
27;30;2;85.866;248.226;125.008;256.726;LTTextLineHorizontal;;30-6-10
28;30;3;85.866;248.226;125.008;256.726;LTTextBoxHorizontal;États-Unis ;30-6-10-0
29;30;2;85.866;222.344;111.918;230.844;LTTextLineHorizontal;;30-6-9
30;30;3;85.866;222.344;111.918;230.844;LTTextBoxHorizontal;France ;30-6-9-0
31;30;2;85.866;196.464;120.529;204.964;LTTextLineHorizontal;;30-6-8
32;30;3;85.866;196.464;120.529;204.964;LTTextBoxHorizontal;Australie ;30-6-8-0
33;30;2;85.866;170.584;111.077;179.084;LTTextLineHorizontal;;30-6-7
34;30;3;85.866;170.584;111.077;179.084;LTTextBoxHorizontal;Russie ;30-6-7-0
35;30;2;186.71;238.715;202.486;247.215;LTTextLineHorizontal;;30-6-6
36;30;3;186.71;238.715;202.486;247.215;LTTextBoxHorizontal;12,2 ;30-6-6-0
37;30;2;169.931;212.833;185.418;221.333;LTTextLineHorizontal;;30-6-5
38;30;3;169.931;212.833;185.418;221.333;LTTextBoxHorizontal;10,1 ;30-6-5-0
39;30;2;161.15;186.953;166.318;195.453;LTTextLineHorizontal;;30-6-4
40;30;3;161.15;186.953;166.318;195.453;LTTextBoxHorizontal;9 ;30-6-4-0
41;30;2;150.763;161.072;161.465;169.572;LTTextLineHorizontal;;30-6-3
42;30;3;150.763;161.072;161.465;169.572;LTTextBoxHorizontal;7,7 ;30-6-3-0
43;30;2;85.866;135.19;154.274;153.202;LTTextBoxHorizontal;"Nouvelle-Zélande 
6,7 ";30-6-2
44;30;2;119.853;123.937;202.089;129.436;LTTextLineHorizontal;;30-6-1
45;30;3;119.853;123.937;202.089;129.436;LTTextBoxHorizontal;Source : Géoconﬂuences, 2019. ;30-6-1-0
46;30;2;156.927;146.966;173.935;155.47;LTRect;;30-6-0
47;30;1;119.853;130.103;322.029;254.04;LTFigure;;30-5
48;30;1;15.0;837.047;653.622;852.047;LTFigure;;30-4
49;30;1;77.457;487.914;210.591;666.711;LTCurve;"
      ";30-3
50;30;2;84.543;495.96;204.151;660.48;LTTextBoxHorizontal;"◗◗ Aires marines protégées 
(AMP) : espaces maritimes 
relevant de mesures de 
protection environnementale 
et de gestion des ressources. 
◗◗ Droit de la mer : composante 
du droit international qui 
règle les relations entre États 
concernant l’utilisation de 
la mer et l’exercice de leurs 
pouvoirs sur les espaces 
maritimes. 
◗◗ Patrimonialisation : politique 
qui consiste à protéger un 
espace et à en faire un élément 
de patrimoine. ";30-3-0
51;30;1;135.193;730.931;176.127;747.939;LTRect;"
      ";30-2
52;30;2;142.279;731.892;166.519;746.39;LTTextBoxHorizontal;"Cours 
à écouter ";30-2-0
53;30;1;87.111;729.719;139.353;747.835;LTCurve;;30-1
54;30;1;77.362;730.373;96.474;750.118;LTCurve;;30-0
